Date,Open,High,Low,Close,Volume,sentiment,signal,equity
2024-09-20,564.239,565.7,561.586,564.646,77997763,0.0,Hold,1.0
2024-09-23,565.73,566.716,564.497,566.058,44398492,0.0,Hold,1.0
2024-09-24,566.862,567.737,564.0,567.677,47104402,0.0,Hold,1.0
2024-09-25,567.518,568.263,565.302,566.425,38673852,0.0,Hold,1.0
2024-09-26,570.738,571.066,566.286,568.671,48644502,0.0,Hold,1.0
2024-09-27,569.754,570.578,566.802,567.846,42369631,0.0,Hold,1.0
2024-09-30,566.802,570.738,564.477,570.121,64061720,0.0,Hold,1.0
2024-10-01,569.764,570.422,562.411,565.014,73132576,0.0,Hold,1.0
2024-10-02,564.11,566.286,561.685,565.252,38340952,0.0,Hold,1.0
2024-10-03,563.762,566.189,561.904,564.219,41107163,0.0,Hold,1.0
2024-10-04,568.721,569.724,564.497,569.346,43279660,0.0,Hold,1.0
2024-10-07,567.677,568.333,563.037,564.199,50283583,0.0,Hold,1.0
2024-10-08,566.802,570.141,565.918,569.535,37637385,0.0,Hold,1.0
2024-10-09,569.525,574.047,568.919,573.479,38154213,0.0,Hold,1.0
2024-10-10,572.118,573.917,570.846,572.476,44419765,0.0,Hold,1.0
2024-10-11,572.397,576.65,572.258,575.904,42537763,0.0,Hold,1.0
2024-10-14,577.534,581.558,577.047,580.614,36448366,0.0,Hold,1.0
2024-10-15,580.883,581.19,574.876,576.103,54549583,0.0,Hold,1.0
2024-10-16,576.103,579.133,575.288,578.607,30921537,0.0,Hold,1.0
2024-10-17,582.194,582.403,578.468,578.657,34613227,0.0,Hold,1.0
2024-10-18,580.366,581.678,578.885,580.883,37655608,0.0,Hold,1.0
2024-10-21,580.147,581.141,576.918,579.929,36671577,0.0,Hold,1.0
2024-10-22,577.365,580.793,576.7,579.621,34402008,0.0,Hold,1.0
2024-10-23,577.574,578.02,570.772,574.325,49629317,0.0,Hold,1.0
2024-10-24,576.302,576.382,572.913,575.566,35203114,0.0,Hold,1.0
2024-10-25,577.822,580.753,574.414,575.368,47569858,0.0,Hold,1.0
2024-10-28,578.885,579.015,576.838,577.146,30367290,0.0,Hold,1.0
2024-10-29,576.172,579.21,574.761,578.081,43173462,0.0,Hold,1.0
2024-10-30,577.604,579.621,575.616,576.332,41700297,0.0,Hold,1.0
2024-10-31,571.91,571.98,564.835,565.034,60566557,0.0,Hold,1.0
2024-11-01,567.697,571.9,567.001,567.419,45958999,0.0,Hold,1.0
2024-11-04,567.557,568.869,564.289,566.196,38460889,0.0,Hold,1.0
2024-11-05,567.12,573.083,566.902,573.043,39730287,0.0,Hold,1.0
2024-11-06,585.463,588.176,581.678,587.292,68617130,0.0,Hold,1.0
2024-11-07,589.319,592.866,589.239,591.833,47534671,0.0,Hold,1.0
2024-11-08,592.389,595.837,592.384,594.396,46741321,0.0,Hold,1.0
2024-11-11,596.006,596.364,593.214,594.963,37826665,0.0,Hold,1.0
2024-11-12,594.883,595.489,590.601,593.114,43280608,0.0,Hold,1.0
2024-11-13,593.582,595.429,591.187,593.402,47691091,0.0,Hold,1.0
2024-11-14,593.532,594.019,588.891,589.587,39152409,0.0,Hold,1.0
2024-11-15,585.98,586.457,580.157,582.036,76473754,0.0,Hold,1.0
2024-11-18,582.502,585.751,581.628,584.42,37320765,0.0,Hold,1.0
2024-11-19,581.002,587.297,580.326,586.556,49727411,0.0,Hold,1.0
2024-11-20,586.636,587.044,580.922,586.755,50351902,0.0,Hold,1.0
2024-11-21,589.637,591.346,583.725,589.905,47048662,0.0,Hold,1.0
2024-11-22,589.895,592.37,589.39,591.733,38470364,0.0,Hold,1.0
2024-11-25,595.717,597.049,591.425,593.74,42712269,0.16666666666666666,Buy,0.9995
2024-11-26,595.003,597.516,594.277,596.841,45912459,0.15476190476190477,Hold,1.0047202133930677
2024-11-27,596.652,597.039,593.492,595.033,34217164,0.15476190476190477,Hold,1.0016766320274868
2024-11-29,595.857,599.524,595.579,598.728,30369953,0.14285714285714285,Hold,1.0078967831037156
2024-12-02,599.146,600.487,598.65,599.802,31948603,0.0,Hold,1.0097047512379158
2024-12-03,599.563,600.329,598.521,600.08,27078356,0.0,Hold,1.0101727355408094
2024-12-04,601.789,604.054,601.113,603.806,43060646,0.0,Hold,1.0164450719170008
2024-12-05,603.806,604.621,602.46,602.812,28945753,0.0,Hold,1.0147717755246406
2024-12-06,603.588,605.207,603.17,603.956,31440944,0.0,Hold,1.0166975814329506
2024-12-09,603.836,604.005,600.249,600.845,34964478,0.0,Hold,1.011460534072153
2024-12-10,601.531,601.958,598.312,598.977,37472159,0.0,Hold,1.008315948900192
2024-12-11,601.938,604.577,601.66,603.608,28860754,0.0,Hold,1.016111759355947
2024-12-12,602.733,603.31,600.497,600.497,31745136,0.0,Hold,1.0108747119951493
2024-12-13,602.554,603.28,598.987,600.378,36133887,0.0,Hold,1.0106743877791626
2024-12-16,602.157,603.925,601.371,602.942,43974057,0.0,Hold,1.0149906171051302
2024-12-17,600.359,601.332,599.061,600.457,56129512,0.0,Hold,1.0108073761242293
2024-12-18,600.149,602.559,582.174,582.562,108939612,0.0,Hold,0.9806829908714251
2024-12-19,587.61,589.239,582.134,582.383,86467821,0.0,Hold,0.9803816628490584
2024-12-20,580.026,593.964,579.168,589.378,126094748,0.0,Hold,0.9921570232761814
2024-12-23,589.118,593.515,585.899,592.907,57809159,0.0,Hold,0.9980977304880924
2024-12-24,594.273,599.537,593.685,599.497,33259821,0.0,Hold,1.0091913152221508
2024-12-26,597.702,600.674,596.289,599.537,41463211,0.0,Hold,1.0092586510930708
2024-12-27,595.748,595.984,588.993,593.226,65164695,0.0,Hold,0.9986347340586785
2024-12-30,586.127,589.966,582.658,586.456,56748909,0.0,Hold,0.9872381379054802
2024-12-31,588.136,588.869,582.668,584.323,57224231,0.0,Hold,0.9836474525886748
2025-01-02,587.623,589.358,578.759,582.887,50354956,0.0,Hold,0.9812300948226491
2025-01-03,585.768,590.823,584.672,590.175,38002403,0.0,Hold,0.9934986905042607
2025-01-06,594.482,597.902,591.82,593.575,47822830,0.0,Hold,0.9992222395324549
2025-01-07,595.629,595.958,585.021,586.865,60574675,0.0,Hold,0.9879266471856364
2025-01-08,586.935,588.809,583.44,587.723,47446933,0.0,Hold,0.9893710016168689
2025-01-10,584.123,584.193,576.815,578.749,73324898,0.0,Hold,0.9742641989759825
2025-01-13,574.044,580.006,573.625,579.647,48054142,0.0,Hold,0.9757758892781349
2025-01-14,582.608,583.246,576.616,580.444,48566197,0.0,Hold,0.9771175565062142
2025-01-15,588.555,592.159,587.428,591.003,57071277,0.0,Hold,0.9948925430323032
2025-01-16,592.393,592.568,589.158,589.866,43449939,0.0,Hold,0.9929785209014041
2025-01-17,595.17,597.563,593.824,595.788,58245266,0.0,Hold,1.0029475965911
2025-01-21,598.869,601.252,596.875,601.242,42660764,0.0,Hold,1.0121288425910326
2025-01-22,604.103,605.998,603.545,604.622,48340915,0.0,Hold,1.0178187236837668
2025-01-23,603.984,607.922,603.704,607.922,41275860,0.0,Hold,1.0233739330346612
2025-01-24,607.982,608.949,604.981,606.147,34708761,0.0,Hold,1.0203859037625893
2025-01-27,593.027,597.892,592.857,597.573,70572725,0.0,Hold,1.005952459830902
2025-01-28,598.819,603.555,595.459,602.707,44566948,0.0,Hold,1.0145950188634754
2025-01-29,601.91,602.319,597.423,600.006,37289234,0.0,Hold,1.010048164179607
2025-01-30,602.149,604.781,598.914,603.226,39399387,0.0,Hold,1.0154687017886617
2025-01-31,605.679,608.131,599.248,600.016,66871975,0.0,Hold,1.010064998147337
2025-02-03,590.893,598.49,588.72,595.978,66055304,0.0,Hold,1.00326744197797
2025-02-04,596.038,600.494,595.489,599.976,33558434,0.0,Hold,1.009997662276417
2025-02-05,598.839,602.558,596.785,602.408,30745333,0.0,Hold,1.014091683228349
2025-02-06,604.173,604.634,600.823,604.502,35879080,0.0,Hold,1.0176167160710075
2025-02-07,605.07,606.307,598.251,598.969,50941255,0.0,Hold,1.0083024817260082
2025-02-10,602.219,603.684,600.933,603.036,26127051,0.0,Hold,1.015148856401792
2025-02-11,600.743,604.043,600.624,603.495,30147131,0.0,Hold,1.0159215355205984
2025-02-12,597.403,602.737,596.715,601.551,45211635,0.0,Hold,1.0126490121938898
2025-02-13,602.668,608.111,601.391,607.902,41044361,0.0,Hold,1.0233402650992018
2025-02-14,608.111,609.158,607.244,607.872,26991377,0.0,Hold,1.0232897631960116
2025-02-18,609.048,609.657,606.556,609.657,26829473,0.0,Hold,1.0262946264358137
2025-02-19,608.251,611.391,607.732,611.092,31104333,0.0,Hold,1.028710300805066
2025-02-20,609.706,609.85,605.2,608.55,36663932,0.0,Hold,1.0244311062081044
2025-02-21,608.331,608.47,597.673,598.141,76749940,0.0,Hold,1.0069086291979652
2025-02-24,600.215,601.222,594.702,595.399,50889797,0.0,Hold,1.002292755246404
2025-02-25,595.36,596.097,587.792,592.458,58441699,0.0,Hold,0.9973418853370161
2025-02-26,594.143,597.782,590.081,592.757,43451861,0.0,Hold,0.9978452209721425
2025-02-27,595.06,596.227,582.897,583.296,74419799,0.0,Hold,0.9819186041028058
2025-02-28,583.804,592.937,580.694,592.398,89010991,0.0,Hold,0.9972408815306362
2025-03-03,594.392,595.549,578.161,582.02,74472492,0.0,Hold,0.97977058982046
2025-03-04,577.972,583.635,570.534,575.13,109977963,0.0,Hold,0.9681719860545017
2025-03-05,574.961,583.126,571.361,581.312,71444743,0.0,Hold,0.9785787449051773
2025-03-06,573.755,578.434,568.411,570.993,80335741,0.0,Hold,0.9612077736046081
2025-03-07,569.188,575.659,563.934,574.193,81402889,0.0,Hold,0.9665946432782025
2025-03-10,565.888,567.832,553.924,558.899,99625334,0.0,Hold,0.9408487730319668
2025-03-11,557.723,562.329,550.365,554.253,88367063,0.0,Hold,0.9330277116246168
2025-03-12,560.484,561.422,552.03,557.194,69797443,0.0,Hold,0.9379785815340046
2025-03-13,556.815,557.429,548.032,549.767,74302197,0.0,Hold,0.9254759937009466
2025-03-14,554.443,562.139,549.838,561.123,62848762,0.0,Hold,0.944592647455115
2025-03-17,561.103,568.002,560.664,565.449,49156095,0.0,Hold,0.9518750218951053
2025-03-18,563.107,563.326,557.384,559.338,66240031,0.0,Hold,0.9415877842153129
2025-03-19,561.142,569.238,559.946,565.43,66756142,0.0,Hold,0.9518430373564184
2025-03-20,561.641,568.859,560.914,563.794,63147532,0.0,Hold,0.9490890002357932
2025-03-21,559.28,564.89,558.03,563.98,83762964,0.0,Hold,0.949402112035571
2025-03-24,570.8,575.15,570.2,574.08,58766795,0.0,Hold,0.9664044194428537
2025-03-25,575.3,576.41,573.69,575.46,38355735,0.0,Hold,0.9687275069895914
2025-03-26,575.19,576.33,567.19,568.59,52228898,0.0,Hold,0.9571625711590933
2025-03-27,567.18,570.9,564.94,567.08,42164248,0.0,Hold,0.9546206420318659
2025-03-28,565.53,566.267,555.07,555.66,71662653,0.0,Hold,0.9353962508842254
2025-03-31,549.83,560.711,546.87,559.39,95328213,0.0,Hold,0.9416753208475089
2025-04-01,557.45,562.94,553.68,560.97,54609641,0.0,Hold,0.9443350877488463
2025-04-02,555.05,567.42,554.81,564.52,76014544,0.0,Hold,0.9503111462929902
2025-04-03,545.11,547.97,536.7,536.7,125985998,0.0,Hold,0.903479048068178
2025-04-04,523.67,525.87,505.06,505.28,217965131,0.0,Hold,0.8505867214605718
2025-04-07,489.19,523.17,481.8,504.38,256611355,0.0,Hold,0.8490716643648735
2025-04-08,521.86,524.98,489.16,496.48,165816581,0.0,Hold,0.835772829858187
2025-04-09,493.44,548.62,493.05,548.62,241867317,0.0,Hold,0.9235451376023175
2025-04-10,532.17,533.495,509.32,524.58,162331225,0.0,Hold,0.8830762791794389
2025-04-11,523.01,536.43,520.07,533.94,97866334,0.0,Hold,0.8988328729747028
2025-04-14,544.05,544.28,533.86,539.12,68033993,0.0,Hold,0.907552868258834
2025-04-15,539.675,543.23,536.81,537.61,56892874,0.0,Hold,0.9050109391316066
2025-04-16,531.68,537.885,520.29,525.66,83484814,0.0,Hold,0.884894347694277
2025-04-17,527.64,531.165,523.91,526.41,79868083,0.0,Hold,0.8861568952740257
2025-04-21,521.16,521.7,508.46,513.88,69368129,0.0,Hold,0.8650639337083573
2025-04-22,520.14,529.305,519.192,527.25,75948117,0.0,Hold,0.8875709485633444
2025-04-23,540.43,545.43,533.88,535.42,90590658,0.0,Hold,0.9013243001987402
2025-04-24,536.715,547.43,535.45,546.69,64150418,0.0,Hold,0.920296181830431
2025-04-25,546.65,551.05,543.69,550.64,61119590,0.0,Hold,0.9269455990837742
2025-04-28,551.39,553.55,545.02,550.85,47613755,0.0,Hold,0.927299112406104
2025-04-29,548.91,555.45,548.55,554.32,47775121,0.0,Hold,0.9331404992084079
2025-04-30,547.57,556.52,541.52,554.54,93101463,0.0,Hold,0.9335108464984673
2025-05-01,560.37,564.069,557.86,558.47,63186146,0.0,Hold,0.9401265958163506
2025-05-02,564.73,568.38,562.38,566.76,60717270,0.0,Hold,0.9540819550645063
2025-05-05,562.57,566.65,561.7,563.51,38659222,0.0,Hold,0.948610915552262
2025-05-06,557.93,563.347,556.96,558.8,48264708,0.0,Hold,0.94068211675144
2025-05-07,560.15,563.82,556.04,561.15,55733229,0.0,Hold,0.944638099167986
2025-05-08,565.24,570.31,561.7,565.06,65130787,0.0,Hold,0.9512201805504092
2025-05-09,566.48,567.5,562.763,564.34,37603427,0.0,Hold,0.9500081348738506
2025-05-12,581.47,583.0,577.04,582.99,78993570,0.0,Hold,0.9814034846902684
2025-05-13,583.41,589.08,582.84,586.84,67947225,0.0,Hold,0.9878845622663119
2025-05-14,587.81,588.98,585.535,587.59,66283531,0.0,Hold,0.9891471098460607
2025-05-15,585.56,590.97,585.096,590.46,71268145,0.0,Hold,0.9939784585845658
2025-05-16,591.25,594.5,589.28,594.2,76052101,0.0,Hold,1.0002743625155794
2025-05-19,588.1,595.54,588.1,594.85,68168509,0.0,Hold,1.0013685704180284
2025-05-20,593.09,594.05,589.6,592.85,60614492,0.0,Hold,0.9980017768720318
2025-05-21,588.44,592.58,581.82,582.86,95197657,0.0,Hold,0.981184643109779
2025-05-22,582.66,586.62,581.405,583.09,70860417,0.0,Hold,0.9815718243675687
2025-05-23,575.98,581.8101,575.6,579.11,76029046,0.0,Hold,0.9748719052110355
2025-05-27,586.07,591.31,578.43,591.15,72588475,0.0,Hold,0.9951400023579349
2025-05-28,591.56,592.7688,586.985,587.73,68445512,0.0,Hold,0.9893827853942808
2025-05-29,593.06,593.2,586.07,590.05,70073758,0.0,Hold,0.9932882659076369
2025-05-30,588.93,591.1299,583.235,589.39,90601242,0.0,Hold,0.9921772240374581
2025-06-02,587.76,592.79,585.06,592.71,61630502,0.0,Hold,0.9977661013238125
2025-06-03,592.34,597.08,591.85,596.09,63606204,0.0,Hold,1.0034559824165468
2025-06-04,596.96,597.95,595.49,595.93,57314199,0.0,Hold,1.0031866389328667
2025-06-05,597.63,599.0,591.05,593.05,92436397,0.0,Hold,0.9983384562266318
2025-06-06,598.66,600.83,596.86,599.14,66588743,0.0,Hold,1.0085903425741913
2025-06-09,599.72,601.25,598.49,599.68,53016418,0.0,Hold,1.0094993768316103
2025-06-10,600.22,603.47,599.09,603.08,66246973,0.0,Hold,1.0152229258598044
2025-06-11,604.19,605.06,599.27,601.36,73658225,0.0,Hold,1.0123274834102474
2025-06-12,600.01,603.75,599.52,603.75,64129003,0.0,Hold,1.0163508016977132
2025-06-13,598.5,601.85,595.48,597.0,89505996,0.0,Hold,1.0049878734799749
2025-06-16,600.4,604.45,600.22,602.68,79984125,0.0,Hold,1.014549567150605
2025-06-17,600.21,601.75,596.76,597.53,82209365,0.0,Hold,1.005880073769664
2025-06-18,598.44,601.22,596.47,597.44,76605029,0.0,Hold,1.0057285680600943
2025-06-20,598.38,599.46,592.86,594.28,94051374,0.0,Hold,1.0004090342574194
2025-06-23,595.04,600.54,591.89,600.15,87426039,0.0,Hold,1.0102905733149192
2025-06-24,604.33,607.8499,603.41,606.78,67735293,0.0,Hold,1.0214514939198978
2025-06-25,607.91,608.61,605.54,607.12,62114767,0.0,Hold,1.0220238488227171
2025-06-26,608.99,612.31,608.37,611.87,78548361,0.0,Hold,1.030019983494459
2025-06-27,612.88,616.39,610.83,614.91,86258398,0.0,Hold,1.0351375096843738
2025-06-30,617.38,619.22,615.04,617.85,92502541,0.0,Hold,1.0400866961969888
2025-07-01,616.36,618.83,615.52,617.65,70030140,0.0,Hold,1.039750016842389
2025-07-02,617.24,620.49,616.61,620.45,66510374,0.0,Hold,1.0444635278067842
2025-07-03,622.45,626.28,622.43,625.34,51065789,0.0,Hold,1.0526953380267459
2025-07-07,623.36,624.03,617.87,620.68,74814505,0.0,Hold,1.0448507090645738
2025-07-08,621.35,622.11,619.52,620.34,59024585,0.0,Hold,1.0442783541617544
2025-07-09,622.77,624.72,620.9105,624.06,66113326,0.0,Hold,1.0505405901573077
2025-07-10,624.2,626.8701,623.01,625.82,57528960,0.0,Hold,1.053503368477785
2025-07-11,622.74,624.86,621.53,623.62,63670226,0.0,Hold,1.0497998955771888
2025-07-14,623.16,625.1581,621.7999,624.81,51898518,0.0,Hold,1.0518031377370567
2025-07-15,627.52,627.86,622.06,622.14,74317260,0.0,Hold,1.0473084683531513
2025-07-16,623.74,624.73,618.05,624.22,88987511,0.0,Hold,1.050809933640988
2025-07-17,624.4,628.4048,624.18,628.04,68885683,0.0,Hold,1.0572405093138413
2025-07-18,629.3,629.47,626.46,627.58,65621645,0.0,Hold,1.0564661467982621
2025-07-21,628.77,631.54,628.34,628.77,63374984,0.0,Hold,1.0584693889581298
2025-07-22,629.1,629.73,626.19,628.86,60046288,0.0,Hold,1.0586208946676996
2025-07-23,631.55,634.21,629.73,634.21,70511036,0.0,Hold,1.0676270674032406
2025-07-24,634.6,636.15,633.99,634.42,71307134,0.0,Hold,1.06798058072557
2025-07-25,635.09,637.5799,634.84,637.1,56865364,0.0,Hold,1.0724920840772054
2025-07-28,637.48,638.04,635.54,636.94,54917102,0.0,Hold,1.0722227405935258
2025-07-29,638.35,638.67,634.335,635.26,60556278,0.0,Hold,1.0693946340148885
2025-07-30,635.92,637.68,631.54,634.46,80418851,0.0,Hold,1.06804791659649
2025-07-31,639.455,639.85,630.765,632.08,103385246,0.0,Hold,1.0640414322767542
2025-08-01,626.3,626.34,619.29,621.72,140103572,0.0,Hold,1.046601441708492
2025-08-04,625.67,631.215,625.58,631.17,73218015,0.0,Hold,1.0625095412133254
2025-08-05,631.79,632.6052,627.04,627.97,68051401,0.0,Hold,1.057122671539731
2025-08-06,629.05,633.44,628.13,632.78,64357525,0.0,Hold,1.0652198100178527
2025-08-07,636.24,636.98,629.11,632.25,74205791,0.0,Hold,1.0643276097281635
2025-08-08,634.06,637.645,633.74,637.18,64051626,0.0,Hold,1.0726267558190452
2025-08-11,637.46,638.95,634.66,635.92,58742300,0.0,Hold,1.0705056758850673
2025-08-12,638.29,642.85,636.79,642.69,64821798,0.0,Hold,1.0819022720382658
2025-08-13,644.91,646.19,642.68,644.89,60092790,0.0,Hold,1.085605744938862
2025-08-14,642.79,645.62,642.34,644.95,59327466,0.0,Hold,1.085706748745242
2025-08-15,645.99,646.09,642.5153,643.44,68592507,0.0,Hold,1.0831648196180148
2025-08-18,642.86,644.0,642.18,643.3,43804914,0.0,Hold,1.0829291440697948
2025-08-19,643.12,644.105,638.48,639.81,69750731,0.0,Hold,1.0770540893320308
2025-08-20,639.4,639.66,632.95,638.11,88890298,0.0,Hold,1.0741923148179338
2025-08-21,636.28,637.97,633.81,635.55,54805775,0.0,Hold,1.0698828190790581
2025-08-22,637.76,646.5,637.25,645.31,84083214,0.0,Hold,1.0863127715835215
2025-08-25,644.04,645.29,642.35,642.47,51274332,0.0,Hold,1.0815319247482065
2025-08-26,642.2,645.51,641.57,645.16,51581565,0.0,Hold,1.086060262067572
2025-08-27,644.57,647.37,644.42,646.63,48341069,0.0,Hold,1.0885348553238794
2025-08-28,647.24,649.48,645.34,648.92,61519461,0.0,Hold,1.0923898339340454
2025-08-29,647.47,647.84,643.14,645.05,74522192,0.0,Hold,1.085875088422542
2025-09-02,637.5,640.49,634.92,640.27,81983545,0.0,Hold,1.0778284518476104
2025-09-03,642.67,644.21,640.46,643.74,70820898,0.0,Hold,1.0836698386499146
2025-09-04,644.42,649.15,643.51,649.12,65219228,0.0,Hold,1.0927265132886455
2025-09-05,651.48,652.21,643.33,647.24,85178935,0.0,Hold,1.0895617273554088
2025-09-08,648.62,649.84,647.23,648.83,63133104,0.0,Hold,1.092238328224476
2025-09-09,648.97,650.86,647.22,650.33,66133856,0.0,Hold,1.0947634233839734
2025-09-10,653.62,654.55,650.63,652.21,78034529,0.0,Hold,1.0979282093172102
2025-09-11,654.18,658.33,653.59,657.63,69934360,0.0,Hold,1.1070522198268609
2025-09-12,657.6,659.11,656.9,657.41,72780135,0.0,Hold,1.1066818725368013
2025-09-15,659.64,661.04,659.34,660.91,63772412,0.0,Hold,1.1125737612422952
2025-09-16,661.47,661.78,659.21,660.0,61168953,0.04545454545454545,Hold,1.111041870178867
2025-09-17,660.01,661.72,654.3,659.18,101952244,0.027683080808080802,Hold,1.1096614848250084
2025-09-18,661.89,664.89,660.27,662.26,90459242,0.04762205387205387,Hold,1.1148463468858432
2025-09-19,662.33,664.55,660.37,663.7,97945620,0.06084992077639136,Hold,1.1172704382389609
